"id","acteur","filmID"
"4926","Mun Chongsuk","6465"
"4927","Yu Eri","6466"
"4928","Stelios Mainas","6479"
"4929","Neville Brand","6483"
"4930","Romain Duris","6486"
"4931","Romain Duris","6841"
"4932","John Ball","6488"
"4933","Aaron Ross Fraser","6489"
"4934","Catherine Jourdan","6490"
"4935","Omar Seck","6491"
"4936","Johan Leysen","6493"
"4937","Waise Lee","6498"
"4938","Hal Hopper","6500"
"4939","Hwang Chongsun","6501"
"4940","Martin Lawrence","6511"
"4941","Alessandro Haber","6518"
"4942","Warner Baxter","6520"
"4943","Harry Boda","6522"
"4944","Arnold Gelderman","6523"
"4945","Adrienne Solser","6524"
"4946","Derek de Lint","6525"
"4947","Salim Moussa","6527"
"4948","Najah Safkouni","6528"
"4949","Timur Tursunov","6529"
"4950","Felipe García Vélez","6530"
"4951","Keanu Reeves","6534"
"4952","Jason Patric","6538"
"4953","Lea Hurlimann","6545"
"4954","Mija Aleksic","6546"
"4955","Harold Huber","6548"
"4956","Roy Dupuis","6550"
"4957","Gianna Terribili Gonzales","6558"
"4958","Umberto Mozzato","6559"
"4959","Stacia Napierkowska","6560"
"4960","Lugi Mele","6561"
"4961","Pavel Landovsky","6564"
"4962","Marilyne Canto","6565"
"4963","Sydney Fox","6567"
"4964","Joe Hamman","6575"
"4965","Li Tien-lu","6595"
"4966","Emilie Muller","6608"
"4967","Dodine Herry","6610"
"4968","Josseline Gael","6616"
"4969","Malik Lakhdar-Hamina","6628"
"4970","Miguel Ferrer","6646"
"4971","Andrew Robertson","6650"
"4972","Su Ming-Ming","6664"
"4973","Jean-Marie Teno","6673"
"4974","Fikret Ku?kan","6687"
"4975","Hiroko Kawasaki","6690"
"4976","Ureo Egawa","6691"
"4977","Yoshiko Okada","6692"
"4978","Mitsuko Yoshikawa","6694"
"4979","Ineko Arima","6695"
"4980","Rudolf Noureev","6701"
"4981","Alice Tissot","6703"
"4982","Guillermo Angelelli","6704"
"4983","Kathe Dorsch","6705"
"4984","Marie-Jacqueline Chantal","6706"
"4985","Suzy Prim","6708"
"4986","Vernon Castle","6711"
"4987","Paul Biensfeldt","6713"
"4988","Yoshie Nakagawa","6714"
"4989","Sam Coppola","6722"
"4990","Ed Kemmer","6723"
"4991","Marianne Hoppe","6725"
"4992","Woody Strode","6726"
"4993","Leslie Azzoulai","6727"
"4994","Marion Cotillard","6730"
"4995","Jennifer Jason Leigh","6731"
"4996","Jennifer Jason Leigh","7019"
"4997","Tadanobu Asano","6733"
"4998","William H. Macy","6736"
"4999","Philip Stone","6739"
"5000","Haruko Sugimura","6743"
"5001","Rudolph Valentino","6744"
"5002","Yoshihiro Hakamata","6748"
"5003","Masako Yagi","6752"
"5004","Ze'ev Revach","6757"
"5005","John Phillip Law","6766"
"5006","Alain Chabat","6769"
"5007","Michele Brousse","6770"
"5008","Veronica Forqué","6771"
"5009","Charles Berling","6776"
"5010","Homayoun Ershadi","6777"
"5011","Hiep Thi Le","6781"
"5012","Pierre Gondo","6787"
"5013","Joey Kennedy","6797"
"5014","Pierre Richard-Willm","6798"
"5015","E. Grummer","6803"
"5016","Istvan Avar","6806"
"5017","Sandra Barata Belo","6811"
"5018","Lü Liping","6814"
"5019","Anna Krigsvoll","6815"
"5020","Georges Wilson","6829"
"5021","Georges Wilson","7110"
"5022","Madeleine Ohnewald","6831"
"5023","Kewpie Morgan","6832"
"5024","Adam West","6835"
"5025","Estella Blain","6836"
"5026","Shinichi Tsutsumi","6839"
"5027","Annette Bening","6846"
"5028","Valérie Lemercier","6848"
"5029","Gérald Thomassin","6849"
"5030","Gérald Thomassin","7027"
"5031","Samaneh Jafar-Jalali","6851"
"5032","Ge Lin","6852"
"5033","Carla Gugino","6853"
"5034","Menderes Samanc?lar","6854"
"5035","Adam Sandler","6857"
"5036","Jeremy James Kissner","6860"
"5037","James Gallagher","6861"
"5038","Gautier Kusnierek","6862"
"5039","Irene Bedard","6863"
"5040","Bill Paxton","6865"
"5041","Edyta Olszowka","6867"
"5042","Stewart Granger","6869"
"5043","Petar Popyordanov","6870"
"5044","Grégoire Colin","6874"
"5045","Emmanuelle Devos","6875"
"5046","Florence Thomassin","6876"
"5047","Rossana Rory","6877"
"5048","Martin Donovan","6879"
"5049","Ildiko Bansagi","6881"
"5050","Todd Armstrong","6885"
"5051","Joaquim de Almeida","6886"
"5052","Takeshi Kitano","6891"
"5053","Takeshi Kitano","7020"
"5054","Greta Scacchi","6902"
"5055","José Sacristán","6909"
"5056","Emma Suárez","6914"
"5057","Klaus Hoffmann","6918"
"5058","James Brown (II)","6919"
"5059","Antoine du Merle","6921"
"5060","Googie Withers","6924"
"5061","Jenni Tooley","6925"
"5062","José Garcia","6926"
"5063","André Wilms","6927"
"5064","Jacques Charrier","6928"
"5065","François Genty","6934"
"5066","Maurice Dean Wint","6936"
"5067","Jacques Denis","6956"
"5068","David Arkin","6959"
"5069","Yun Yangha","6960"
"5070","Kim China","6961"
"5071","Aime Clariond","6964"
"5072","Camille Bert","6965"
"5073","Daniela Silverio","6968"
"5074","Etienne Bierry","6969"
"5075","Chantal Marres","6974"
"5076","Paul Savatier","6975"
"5077","Linda Evans","6979"
"5078","Romane Bohringer","6981"
"5079","Hugh Marlowe","6982"
"5080","Pavel Kadochnikov","6990"
"5081","Mel Blanc","6993"
"5082","Ying Bai","7000"
"5083","Nadine Boverie","7003"
"5084","Gabriel Byrne","7005"
"5085","Aboubacar Sidiki Sumah","7011"
"5086","Lorenzo Quinteros","7021"
"5087","Edward Van Sloan","7025"
"5088","Ytzak Reibenbach","7041"
"5089","Louis Jourdan","7048"
"5090","Carlo Monni","7050"
"5091","Dan Hedaya","7051"
"5092","Hakon Bolstad","7053"
"5093","Marc Price","7056"
"5094","Dimitris Katalifos","7060"
"5095","Fausto Siddi","7061"
"5096","Paul Fung","7066"
"5097","Albert Simono","7067"
"5098","William Benedict","7068"
"5099","Sylvia Bourdon","7073"
"5100","Donnie Yen","7074"
"5101","Julien Collet","7075"
"5102","David Silva","7077"
"5103","Mohamed Ali Allalou","7078"
"5104","Umberto Barbaro","7083"
"5105","Maury Chaykin","7097"
"5106","Emmanuelle Bonmariage","7101"
"5107","Richard Copans","7102"
"5108","Bernard Lee","7108"
"5109","Carry Goossens","7112"
"5110","Herbert Stern","7117"
"5111","Irène Jacob","7132"
"5112","Johnny Desmond","7133"
"5113","Katalin Gyongyossy","7135"
"5114","Adrian Dunbar","7137"
"5115","Noe Francq","7143"
"5116","Peggy Ann Garner","7144"
"5117","Emil Horvath Jr","7145"
"5118","Marina Pastor","7151"
"5119","Barbara Bach","7152"
"5120","Marie Vialle","7155"
"5121","Guinevere Turner","7160"
"5122","Jürgen Vogel","7162"
"5123","Ariel Wizman","7163"
"5124","Christine Brücher","7173"
"5125","Wes Studi","7175"
"5126","Ron Perlman","7177"
"5127","Nicole Kidman","7179"
"5128","Blaise Hanquet","7180"
"5129","Bénédicte Bosc","7185"
"5130","Bernard Bresslaw","7189"
"5131","Peter Horton","7190"
"5132","Franck Aendenboom","7201"
"5133","Franck Aendenboom","7202"
"5134","Robbe de Hert","7203"
"5135","Ta Ngoc Bao","7205"
"5136","Katia Tchenko","7214"
"5137","Maurice Lamy","7215"
"5138","Ismail Lo","7216"
"5139","Jean-Quentin Chatelain","7219"
"5140","Jim Keller","7222"
"5141","D.P. Snidal","7223"
"5142","Alan Bunce","7226"
"5143","Peter Boyle","7227"
"5144","Henri Vilbert","7229"
"5145","Sami Bouajila","7237"
"5146","Najwa Nimri","7238"
"5147","Myriam Aouffen","7246"
"5148","Frédéric Pierrot","7253"
"5149","Denes Ujlaky","7254"
"5150","Roya Nonahali","7256"
"5151","Christian Clavier","7258"
"5152","Andrés Pajares","7272"
"5153","Ben Cross","7276"
"5154","Ed O'Neill","7281"
"5155","Clotilde Courau","7284"
"5156","Ferreira Gullar","7285"
"5157","Oscar Renault-Manriquez","7286"
"5158","Brendan Fraser","7287"
"5159","Robert Hossein","7303"
"5160","Robert Hossein","7316"
"5161","Rolf Hoppe","7304"
"5162","Anselmo Duarte","7312"
"5163","Milton Gonçalves","7313"
"5164","Pierre Bourgeois","7314"
"5165","Gila Almagor","7317"
"5166","Michal Zolnierhienicz","7318"
"5167","Paulo Cesar Pereio","7319"
"5168","Elodie Avenel","7334"
"5169","Leon Robinson","7341"
"5170","Pascal Ulli","7342"
"5171","Brenda Blethyn","7345"
"5172","Sergei Gerassimov","7346"
"5173","Tran Van Thuy","7347"
"5174","Thu Ha","7348"
"5175","Mien Moc","7349"
"5176","Sally Hawkins","7350"
"5177","Patrick Magee","7352"
"5178","Ivan Darvas","7353"
"5179","Muhammadjon Shodi","7356"
"5180","Sasha Hails","7360"
"5181","Robert Shaw","7361"
"5182","Henry Czerny","7363"
"5183","Iaia Forte","7372"
"5184","Stephanie Touly","7378"
"5185","Patrice Chéreau","7383"
"5186","Pamela Sue Martin","7389"
"5187","Mohammad Bakri","7391"
"5188","Wang Yu","7393"
"5189","Lili Taylor","7397"
"5190","Jared Leto","7400"
"5191","Frederic Malgras","7402"
"5192","Philippe Volter","7403"
"5193","Elisabeth Vitali","7404"
"5194","Tina Engel","7412"
"8192","Jack Nicholson","148"
"8193","Jack Nicholson","2224"
"8194","Jack Nicholson","5249"
"8195","Robert De Niro","119"
"8196","Robert De Niro","2171"
"8197","Robert De Niro","4171"
"8198","Gérard Philipe","2654"
"8199","Katharine Hepburn","752"
"8200","Jamie Lee Curtis","503"
"8201","Broderick Crawford","2866"
"8202","Fredric March","3317"
"8203","Fredric March","4028"
"8204","Fredric March","5955"
"8205","Albert Finney","73"
"8206","Albert Finney","3538"
"8207","Albert Finney","6731"
"8208","Albert Finney","6812"
"8209","Dustin Hoffman","2225"
"8210","Dustin Hoffman","5293"
"8211","Dustin Hoffman","6059"
"8212","Macha Méril","35"
"8213","Macha Méril","849"
"8214","Macha Méril","4534"
"8215","Jean-François Stévenin","2984"
"8216","Jean-François Stévenin","2998"
"8217","Richard Bohringer","2842"
"8218","Richard Bohringer","3782"
"8219","Richard Bohringer","4500"
"8220","Richard Bohringer","4815"
"8221","Richard Bohringer","4922"
"8222","Richard Bohringer","6926"
"8223","Peter Firth","653"
"8224","Toshirô Mifune","362"
"8225","Toshirô Mifune","3564"
"8226","Vincent Price","4064"
"8227","Jean Seberg","2440"
"8228","Jean Seberg","2850"
"8229","Paul Newman","953"
"8230","Danielle Darrieux","1182"
"8231","Danielle Darrieux","1513"
"8232","Danielle Darrieux","2303"
"8233","Danielle Darrieux","2397"
"8234","Danielle Darrieux","3384"
"8235","Danielle Darrieux","4630"
"8236","Danielle Darrieux","4770"
"8237","Franco Citti","3303"
"8238","Dirk Bogarde","4162"
"8239","Dirk Bogarde","4174"
"8240","Nino Manfredi","5251"
"8241","Van Heflin","2354"
"8242","Van Heflin","4205"
"8243","Michel Piccoli","192"
"8244","Michel Piccoli","1069"
"8245","Michel Piccoli","1235"
"8246","Michel Piccoli","2281"
"8247","Michel Piccoli","2404"
"8248","Michel Piccoli","2558"
"8249","Michel Piccoli","3678"
"8250","Michel Piccoli","3996"
"8251","Michel Piccoli","4503"
"8252","Marina Vlady","5141"
"8253","Julien Carette","2366"
"8254","Philippe Noiret","556"
"8255","Philippe Noiret","1070"
"8256","Philippe Noiret","1557"
"8257","Philippe Noiret","1904"
"8258","Philippe Noiret","2811"
"8259","Philippe Noiret","4824"
"8260","Philippe Noiret","5989"
"8261","Edwige Feuillère","3007"
"8262","Edwige Feuillère","3199"
"8263","Edwige Feuillère","4642"
"8264","Jean Gabin","2838"
"8265","Ingrid Thulin","4357"
"8266","Rüdiger Vogler","3729"
"8267","Eva Mattes","1503"
"8268","Sigourney Weaver","5546"
"8269","Vincent Spano","5067"
"8270","Richard Gere","132"
"8271","Hanna Schygulla","180"
"8272","Hanna Schygulla","214"
"8273","Hanna Schygulla","938"
"8274","Hanna Schygulla","2728"
"8275","Hanna Schygulla","6800"
"8276","Pierre Arditi","2241"
"8277","Pierre Arditi","6649"
"8278","Pierre Arditi","6775"
"8279","Sophie Marceau","459"
"8280","Marlene Dietrich","1849"
"8281","Marlene Dietrich","3311"
"8282","Delphine Seyrig","1883"
"8283","Delphine Seyrig","3466"
"8284","Woody Allen","1020"
"8285","Woody Allen","1533"
"8286","Woody Allen","3752"
"8287","Rupert Everett","2401"
"8288","Rupert Everett","4682"
"8289","Erland Josephson","5090"
"8290","Christophe Malavoy","2972"
"8291","Claude Bertrand","256"
"8292","Claude Bertrand","257"
"8293","Jean-Paul Belmondo","24"
"8294","Jean-Paul Belmondo","994"
"8295","Jean Sorel","1060"
"8296","Jean Sorel","3815"
"8297","Roger Carel","183"
"8298","Lee Marvin","1166"
"8299","Lee Marvin","2255"
"8300","William Hurt","1090"
"8301","William Hurt","1398"
"8302","William Hurt","4575"
"8303","Michael York","10"
"8304","Pierre Mondy","2528"
"8305","James Stewart","536"
"8306","James Stewart","1789"
"8307","James Stewart","2248"
"8308","James Stewart","3529"
"8309","James Stewart","6497"
"8310","Harrison Ford","3031"
"8311","Roman Polanski","6954"
"8312","Daniel Ceccaldi","4061"
"8313","Robert Newton","2047"
"8314","Robert Newton","2830"
"8315","Ryan O'Neal","3742"
"8316","Denis Lavant","5150"
"8317","Jonathan Pryce","3041"
"8318","Jonathan Pryce","7022"
"8319","Gary Cooper","430"
"8320","Gary Cooper","1012"
"8321","Gary Cooper","4109"
"8322","Gary Cooper","4345"
"8323","Julie Christie","1109"
"8324","Julie Christie","1853"
"8325","Michael Lonsdale","173"
"8326","Marília Pêra","219"
"8327","Geraldine Chaplin","524"
"8328","Geraldine Chaplin","3106"
"8329","Geraldine Chaplin","5273"
"8330","Ava Gardner","198"
"8331","Ava Gardner","380"
"8332","Ava Gardner","403"
"8333","Ava Gardner","916"
"8334","Ava Gardner","936"
"8335","Ava Gardner","6938"
"8336","Donald Pleasence","7"
"8337","Donald Pleasence","1539"
"8338","Donald Pleasence","1888"
"8339","Donald Pleasence","4207"
"8340","Donald Pleasence","6071"
"8341","Catherine Deneuve","40"
"8342","Catherine Deneuve","1071"
"8343","Catherine Deneuve","2097"
"8344","Catherine Deneuve","2242"
"8345","Catherine Deneuve","2696"
"8346","Catherine Deneuve","5846"
"8347","Catherine Deneuve","6896"
"8348","Marlon Brando","698"
"8349","Marlon Brando","2194"
"8350","Marlon Brando","3514"
"8351","Mathieu Carrière","5228"
"8352","Laurent Terzieff","902"
"8353","Laurent Terzieff","2085"
"8354","Laurent Terzieff","3823"
"8355","Kyle MacLachlan","2095"
"8356","Kyle MacLachlan","5391"
"8357","Arletty","46"
"8358","Arletty","453"
"8359","Arletty","3170"
"8360","Freddie Jones","304"
"8361","Maurice Chevalier","4438"
"8362","Maurice Chevalier","7294"
"8363","Gudrun Landgrebe","4498"
"8364","Humphrey Bogart","2081"
"8365","Humphrey Bogart","2167"
"8366","Humphrey Bogart","2821"
"8367","Humphrey Bogart","4613"
"8368","Victor Lanoux","1279"
"8369","Victor Lanoux","6347"
"8370","Victor Lanoux","6563"
"8371","Natalie Wood","1660"
"8372","Natalie Wood","3319"
"8373","Natalie Wood","3552"
"8374","Natalie Wood","5449"
"8375","Charles Bronson","1725"
"8376","Charles Bronson","7352"
"8377","Powers Boothe","865"
"8378","Christopher Lambert","247"
"8379","Christopher Lambert","957"
"8380","Christopher Lambert","5443"
"8381","Merle Oberon","754"
"8382","Merle Oberon","6540"
"8383","Robert Redford","324"
"8384","Robert Redford","442"
"8385","Robert Redford","1333"
"8386","Robert Redford","1487"
"8387","Robert Redford","4977"
"8388","Jeanne Moreau","223"
"8389","Jeanne Moreau","532"
"8390","Jeanne Moreau","3459"
"8391","Jeanne Moreau","4913"
"8392","Jeanne Moreau","5578"
"8393","Jeanne Moreau","5775"
"8394","Margarita Lozano","2079"
"8395","Margit Carstensen","316"
"8396","Margit Carstensen","4296"
"8397","James Mason","861"
"8398","James Mason","2271"
"8399","James Mason","3445"
"8400","Jacques Thebault","4700"
"8401","Robert Mitchum","885"
"8402","Robert Mitchum","2256"
"8403","Robert Mitchum","3877"
"8404","Anna Magnani","3152"
"8405","Julie Andrews","3313"
"8406","Ben Gazzara","812"
"8407","Ben Gazzara","1923"
"8408","Ken Ogata","107"
"8409","Clark Gable","2900"
"8410","Oleg Yankovsky","1544"
"8411","Oleg Yankovsky","3618"
"8412","Cary Grant","595"
"8413","Cary Grant","1028"
"8414","Cary Grant","3183"
"8415","Malcolm McDowell","796"
"8416","Harry Dean Stanton","1185"
"8417","Harry Dean Stanton","2793"
"8418","Arielle Dombasle","989"
"8419","Arielle Dombasle","3073"
"8420","Isabelle Huppert","2014"
"8421","Isabelle Huppert","2596"
"8422","Bruce Spence","1683"
"8423","Divine","5000"
"8424","Isabelle Adjani","632"
"8425","Isabelle Adjani","1144"
"8426","Isabelle Adjani","1206"
"8427","Isabelle Adjani","1566"
"8428","Isabelle Adjani","2165"
"8429","Isabelle Adjani","3548"
"8430","Isabelle Adjani","4673"
"8431","Jean Poiret","2118"
"8432","Jean Poiret","4433"
"8433","Jean Poiret","5860"
"8434","Jean Poiret","6614"
"8435","Anthony Perkins","1921"
"8436","Anthony Perkins","4203"
"8437","Anthony Perkins","7100"
"8438","Michael Caine","2294"
"8439","Michael Caine","3322"
"8440","Bette Davis","2232"
"8441","Terence Stamp","1214"
"8442","Terence Stamp","2751"
"8443","Juliette Binoche","4511"
"8444","Mia Farrow","120"
"8445","Mia Farrow","473"
"8446","Mia Farrow","1356"
"8447","Mia Farrow","4698"
"8448","Mia Farrow","6904"
"8449","Mia Farrow","6930"
"8450","Victor Banerjee","185"
"8451","Matt Dillon","954"
"8452","Chhabi Biswas","138"
"8453","Richard Berry","1454"
"8454","Richard Berry","2114"
"8455","Richard Berry","5384"
"8456","Paul Muni","6544"
"8457","Paul Muni","6548"
"8458","Gérard Lanvin","3147"
"8459","Vanessa Redgrave","1204"
"8460","Vanessa Redgrave","3386"
"8461","Anthony Quinn","686"
"8462","Anthony Quinn","5184"
"8463","John Lurie","1773"
"8464","Charles Laughton","286"
"8465","Charles Laughton","2069"
"8466","Carole Lombard","2276"
"8467","Joe Dallesandro","2430"
"8468","Joe Dallesandro","5870"
"8469","Jeremy Irons","1839"
"8470","Jeremy Irons","4494"
"8471","Jeremy Irons","4975"
"8472","Sabine Azéma","65"
"8473","Nigel Davenport","2523"
"8474","Nigel Davenport","7362"
"8475","Silvana Mangano","253"
"8476","Silvana Mangano","1902"
"8477","Silvana Mangano","3356"
"8478","Silvana Mangano","5539"
"8479","Gena Rowlands","371"
"8480","Gena Rowlands","5074"
"8481","Marcello Mastroianni","366"
"8482","Marcello Mastroianni","479"
"8483","Marcello Mastroianni","1027"
"8484","Marcello Mastroianni","1072"
"8485","Marcello Mastroianni","1568"
"8486","Marcello Mastroianni","1957"
"8487","Marcello Mastroianni","3195"
"8488","Marcello Mastroianni","4457"
"8489","Marcello Mastroianni","6084"
"8490","Ingrid Bergman","835"
"8491","Ingrid Bergman","2253"
"8492","Ingrid Bergman","2336"
"8493","Ingrid Bergman","2342"
"8494","Ingrid Bergman","3036"
"8495","Ingrid Bergman","3150"
"8496","Ingrid Bergman","4616"
"8497","Ingrid Bergman","7072"
"8498","Harpo Marx","1040"
"8499","Harpo Marx","4486"
"8500","Greta Garbo","2898"
"8501","Alec Guinness","3197"
"8502","Alec Guinness","4750"
"8503","Clint Eastwood","295"
"8504","Clint Eastwood","300"
"8505","Clint Eastwood","6074"
"8506","Clint Eastwood","6136"
"8507","Clint Eastwood","6651"
"8508","Don Ameche","2495"
"8509","Gene Tierney","309"
"8510","Gene Tierney","312"
"8511","Gene Tierney","3681"
"8512","Gene Tierney","4645"
"8513","Richard Widmark","1045"
"8514","Richard Widmark","3530"
"8515","Robert Ryan","31"
"8516","Robert Ryan","883"
"8517","Robert Ryan","1360"
"8518","Robert Ryan","5976"
"8519","James Coburn","1801"
"8520","James Coburn","5215"
"8521","François Simon","4246"
"8522","Jean-Luc Bideau","6356"
"8523","Bruno Ganz","3275"
"8524","Trevor Howard","2804"
"8525","Jean-Pierre Léaud","1137"
"8526","Jean-Pierre Léaud","2679"
"8527","Jean-Pierre Léaud","4835"
"8528","Peter Lorre","1107"
"8529","Barbet Schroeder","4322"
"8530","André Dussollier","151"
"8531","André Dussollier","401"
"8532","André Dussollier","3452"
"8533","André Dussollier","4941"
"8534","André Dussollier","5614"
"8535","Dick Powell","6098"
"8536","Dolores del Río","751"
"8537","Dolores del Río","5217"
"8538","Léa Massari","1724"
"8539","Léa Massari","4723"
"8540","Kinuyo Tanaka","2152"
"8541","Kinuyo Tanaka","3052"
"8542","Kinuyo Tanaka","6691"
"8543","Kinuyo Tanaka","6692"
"8544","Anouk Aimée","273"
"8545","Anouk Aimée","1098"
"8546","Anouk Aimée","1531"
"8547","Anouk Aimée","2403"
"8548","Anouk Aimée","2819"
"8549","Anouk Aimée","3124"
"8550","Claude Melki","1417"
"8551","John Marley","1160"
"8552","Sean Connery","407"
"8553","Sean Connery","1165"
"8554","Sean Connery","2363"
"8555","Sean Connery","3438"
"8556","Sean Connery","4156"
"8557","Valérie Stroh","538"
"8558","Fred Astaire","347"
"8559","Fred Astaire","348"
"8560","Fred Astaire","488"
"8561","Fred Astaire","2562"
"8562","Sterling Hayden","869"
"8563","Gunnar Björnstrand","416"
"8564","Gunnar Björnstrand","1634"
"8565","Marcel Dalio","1845"
"8566","Marcel Dalio","2240"
"8567","Marcel Dalio","2612"
"8568","Betsy Palmer","6539"
"8569","Nicole Stephane","2400"
